Date,SPX.open,SPX.high,SPX.low,SPX.close,SPX.volume,SPX.total_ret_index_gross_dvd,SPX.total_ret_index_net_dvd
1970-07-15,75.23,75.23,75.23,75.23,,76.682,75.23
1970-07-16,76.34,76.34,76.34,76.34,,77.8134,76.34
1970-07-17,77.69,77.69,77.69,77.69,,79.1895,77.69
1970-07-20,77.72,77.72,77.72,77.72,,79.2201,77.72
1970-07-21,76.98,76.98,76.98,76.98,,78.4658,76.98
1970-07-22,77.03,77.03,77.03,77.03,,78.5168,77.03
1970-07-23,78.0,78.0,78.0,78.0,,79.5055,78.0
1970-07-24,77.82,77.82,77.82,77.82,,79.322,77.82
1970-07-27,77.65,77.65,77.65,77.65,,79.1487,77.65
1970-07-28,77.77,77.77,77.77,77.77,,79.271,77.77
1970-07-29,78.04,78.04,78.04,78.04,,79.5463,78.04
1970-07-30,78.07,78.07,78.07,78.07,,79.5768,78.07
1970-07-31,78.05,78.05,78.05,78.05,,79.8215,78.05
1970-08-03,77.02,77.02,77.02,77.02,,78.7681,77.02
1970-08-04,77.19,77.19,77.19,77.19,,78.9419,77.19
1970-08-05,77.18,77.18,77.18,77.18,,78.9317,77.18
1970-08-06,77.08,77.08,77.08,77.08,,78.8295,77.08
1970-08-07,77.28,77.28,77.28,77.28,,79.034,77.28
1970-08-10,76.2,76.2,76.2,76.2,,77.9295,76.2
1970-08-11,75.82,75.82,75.82,75.82,,77.5409,75.82
1970-08-12,75.42,75.42,75.42,75.42,,77.1318,75.42
1970-08-13,74.76,74.76,74.76,74.76,,76.4568,74.76
1970-08-14,75.18,75.18,75.18,75.18,,76.8863,75.18
1970-08-17,75.33,75.33,75.33,75.33,,77.0397,75.33
1970-08-18,76.2,76.2,76.2,76.2,,77.9295,76.2
1970-08-19,76.96,76.96,76.96,76.96,,78.7067,76.96
1970-08-20,77.64,77.64,77.64,77.64,,79.4022,77.64
1970-08-21,79.24,79.24,79.24,79.24,,81.0385,79.24
1970-08-24,80.99,80.99,80.99,80.99,,82.8282,80.99
1970-08-25,81.12,81.12,81.12,81.12,,82.9611,81.12
1970-08-26,81.21,81.21,81.21,81.21,,83.0532,81.21
1970-08-27,81.08,81.08,81.08,81.08,,82.9202,81.08
1970-08-28,81.86,81.86,81.86,81.86,,83.7179,81.86
1970-08-31,81.52,81.52,81.52,81.52,,83.6361,81.52
1970-09-01,80.95,80.95,80.95,80.95,,83.0513,80.95
1970-09-02,80.96,80.96,80.96,80.96,,83.0616,80.96
1970-09-03,82.09,82.09,82.09,82.09,,84.2209,82.09
1970-09-04,82.83,82.83,82.83,82.83,,84.9801,82.83
1970-09-08,83.04,83.04,83.04,83.04,,85.1956,83.04
1970-09-09,82.79,82.79,82.79,82.79,,84.9391,82.79
1970-09-10,82.3,82.3,82.3,82.3,,84.4364,82.3
1970-09-11,82.52,82.52,82.52,82.52,,84.6621,82.52
1970-09-14,82.07,82.07,82.07,82.07,,84.2004,82.07
1970-09-15,81.36,81.36,81.36,81.36,,83.472,81.36
1970-09-16,81.79,81.79,81.79,81.79,,83.9131,81.79
1970-09-17,82.29,82.29,82.29,82.29,,84.4261,82.29
1970-09-18,82.62,82.62,82.62,82.62,,84.7647,82.62
1970-09-21,81.91,81.91,81.91,81.91,,84.0362,81.91
1970-09-22,81.66,81.66,81.66,81.66,,83.7798,81.66
1970-09-23,82.83,82.83,82.83,82.83,,84.9801,82.83
1970-09-24,83.91,83.91,83.91,83.91,,86.0882,83.91
1970-09-25,83.97,83.97,83.97,83.97,,86.1497,83.97
1970-09-28,83.86,83.86,83.86,83.86,,86.0369,83.86
1970-09-29,84.3,84.3,84.3,84.3,,86.4883,84.3
1970-09-30,84.21,84.21,84.21,84.21,,86.6627,84.21
1970-10-01,84.32,84.32,84.32,84.32,,86.7759,84.32
1970-10-02,85.16,85.16,85.16,85.16,,87.6404,85.16
1970-10-05,86.47,86.47,86.47,86.47,,88.9885,86.47
1970-10-06,86.85,86.85,86.85,86.85,,89.3796,86.85
1970-10-07,86.89,86.89,86.89,86.89,,89.4208,86.89
1970-10-08,85.95,85.95,85.95,85.95,,88.4534,85.95
1970-10-09,85.08,85.08,85.08,85.08,,87.558,85.08
1970-10-12,84.17,84.17,84.17,84.17,,86.6215,84.17
1970-10-13,84.06,84.06,84.06,84.06,,86.5083,84.06
1970-10-14,84.19,84.19,84.19,84.19,,86.6421,84.19
1970-10-15,84.65,84.65,84.65,84.65,,87.1155,84.65
1970-10-16,84.28,84.28,84.28,84.28,,86.7347,84.28
1970-10-19,83.15,83.15,83.15,83.15,,85.5718,83.15
1970-10-20,83.64,83.64,83.64,83.64,,86.0761,83.64
1970-10-21,83.66,83.66,83.66,83.66,,86.0967,83.66
1970-10-22,83.38,83.38,83.38,83.38,,85.8085,83.38
1970-10-23,83.77,83.77,83.77,83.77,,86.2099,83.77
1970-10-26,83.31,83.31,83.31,83.31,,85.7365,83.31
1970-10-27,83.12,83.12,83.12,83.12,,85.541,83.12
1970-10-28,83.43,83.43,83.43,83.43,,85.86,83.43
1970-10-29,83.36,83.36,83.36,83.36,,85.7879,83.36
1970-10-30,83.25,83.25,83.25,83.25,,85.9423,83.25
1970-11-02,83.51,83.51,83.51,83.51,,86.2107,83.51
1970-11-03,84.22,84.22,84.22,84.22,,86.9437,84.22
1970-11-04,84.39,84.39,84.39,84.39,,87.1192,84.39
1970-11-05,84.1,84.1,84.1,84.1,,86.8198,84.1
1970-11-06,84.22,84.22,84.22,84.22,,86.9437,84.22
1970-11-09,84.67,84.67,84.67,84.67,,87.4082,84.67
1970-11-10,84.79,84.79,84.79,84.79,,87.5321,84.79
1970-11-11,85.03,85.03,85.03,85.03,,87.7799,85.03
1970-11-12,84.15,84.15,84.15,84.15,,86.8714,84.15
1970-11-13,83.37,83.37,83.37,83.37,,86.0662,83.37
1970-11-16,83.24,83.24,83.24,83.24,,85.932,83.24
1970-11-17,83.34,83.34,83.34,83.34,,86.0352,83.34
1970-11-18,82.79,82.79,82.79,82.79,,85.4674,82.79
1970-11-19,82.91,82.91,82.91,82.91,,85.5913,82.91
1970-11-20,83.72,83.72,83.72,83.72,,86.4275,83.72
1970-11-23,84.24,84.24,84.24,84.24,,86.9643,84.24
1970-11-24,84.78,84.78,84.78,84.78,,87.5218,84.78
1970-11-25,85.09,85.09,85.09,85.09,,87.8418,85.09
1970-11-27,85.93,85.93,85.93,85.93,,88.709,85.93
1970-11-30,87.2,87.2,87.2,87.2,,90.2885,87.2
1970-12-01,87.47,87.47,87.47,87.47,,90.568,87.47
1970-12-02,88.48,88.48,88.48,88.48,,91.6138,88.48
1970-12-03,88.9,88.9,88.9,88.9,,92.0487,88.9
1970-12-04,89.46,89.46,89.46,89.46,,92.6285,89.46
1970-12-07,89.94,89.94,89.94,89.94,,93.1255,89.94
1970-12-08,89.47,89.47,89.47,89.47,,92.6389,89.47
1970-12-09,89.54,89.54,89.54,89.54,,92.7113,89.54
1970-12-10,89.92,89.92,89.92,89.92,,93.1048,89.92
1970-12-11,90.26,90.26,90.26,90.26,,93.4568,90.26
1970-12-14,89.8,89.8,89.8,89.8,,92.9806,89.8
1970-12-15,89.66,89.66,89.66,89.66,,92.8356,89.66
1970-12-16,89.72,89.72,89.72,89.72,,92.8977,89.72
1970-12-17,90.04,90.04,90.04,90.04,,93.2291,90.04
1970-12-18,90.22,90.22,90.22,90.22,,93.4154,90.22
1970-12-21,89.94,89.94,89.94,89.94,,93.1255,89.94
1970-12-22,90.04,90.04,90.04,90.04,,93.2291,90.04
1970-12-23,90.1,90.1,90.1,90.1,,93.2912,90.1
1970-12-24,90.61,90.61,90.61,90.61,,93.8192,90.61
1970-12-28,91.09,91.09,91.09,91.09,,94.3162,91.09
1970-12-29,92.08,92.08,92.08,92.08,,95.3413,92.08
1970-12-30,92.27,92.27,92.27,92.27,,95.538,92.27
1970-12-31,92.15,92.15,92.15,92.15,,95.683,92.15
1971-01-04,91.15,91.15,91.15,91.15,,94.6447,91.15
1971-01-05,91.8,91.8,91.8,91.8,,95.3196,91.8
1971-01-06,92.35,92.35,92.35,92.35,,95.8907,92.35
1971-01-07,92.38,92.38,92.38,92.38,,95.9218,92.38
1971-01-08,92.19,92.19,92.19,92.19,,95.7245,92.19
1971-01-11,91.98,91.98,91.98,91.98,,95.5065,91.98
1971-01-12,92.72,92.72,92.72,92.72,,96.2748,92.72
1971-01-13,92.56,92.56,92.56,92.56,,96.1087,92.56
1971-01-14,92.8,92.8,92.8,92.8,,96.3579,92.8
1971-01-15,93.03,93.03,93.03,93.03,,96.5967,93.03
1971-01-18,93.41,93.41,93.41,93.41,,96.9913,93.41
1971-01-19,93.76,93.76,93.76,93.76,,97.3547,93.76
1971-01-20,93.78,93.78,93.78,93.78,,97.3755,93.78
1971-01-21,94.19,94.19,94.19,94.19,,97.8012,94.19
1971-01-22,94.88,94.88,94.88,94.88,,98.5177,94.88
1971-01-25,95.28,95.28,95.28,95.28,,98.933,95.28
1971-01-26,95.59,95.59,95.59,95.59,,99.2549,95.59
1971-01-27,94.89,94.89,94.89,94.89,,98.528,94.89
1971-01-28,95.21,95.21,95.21,95.21,,98.8603,95.21
1971-01-29,95.88,95.88,95.88,95.88,,99.8156,95.88
1971-02-01,96.42,96.42,96.42,96.42,,100.3778,96.42
1971-02-02,96.43,96.43,96.43,96.43,,100.3882,96.43
1971-02-03,96.63,96.63,96.63,96.63,,100.5964,96.63
1971-02-04,96.62,96.62,96.62,96.62,,100.586,96.62
1971-02-05,96.93,96.93,96.93,96.93,,100.9087,96.93
1971-02-08,97.45,97.45,97.45,97.45,,101.45,97.45
1971-02-09,97.51,97.51,97.51,97.51,,101.5125,97.51
1971-02-10,97.39,97.39,97.39,97.39,,101.3876,97.39
1971-02-11,97.91,97.91,97.91,97.91,,101.9289,97.91
1971-02-12,98.43,98.43,98.43,98.43,,102.4703,98.43
1971-02-16,98.66,98.66,98.66,98.66,,102.7097,98.66
1971-02-17,98.2,98.2,98.2,98.2,,102.2308,98.2
1971-02-18,97.56,97.56,97.56,97.56,,101.5645,97.56
1971-02-19,96.74,96.74,96.74,96.74,,100.7109,96.74
1971-02-22,95.72,95.72,95.72,95.72,,99.649,95.72
1971-02-23,96.09,96.09,96.09,96.09,,100.0342,96.09
1971-02-24,96.73,96.73,96.73,96.73,,100.7005,96.73
1971-02-25,96.92,96.92,96.92,96.92,,100.8983,96.92
1971-02-26,96.75,96.75,96.75,96.75,,100.9816,96.75
1971-03-01,97.0,97.0,97.0,97.0,,101.2425,97.0
1971-03-02,96.98,96.98,96.98,96.98,,101.2216,96.98
1971-03-03,96.95,96.95,96.95,96.95,,101.1903,96.95
1971-03-04,97.92,97.92,97.92,97.92,,102.2027,97.92
1971-03-05,98.96,98.96,98.96,98.96,,103.2882,98.96
1971-03-08,99.38,99.38,99.38,99.38,,103.7266,99.38
1971-03-09,99.46,99.46,99.46,99.46,,103.8101,99.46
1971-03-10,99.3,99.3,99.3,99.3,,103.6431,99.3
1971-03-11,99.39,99.39,99.39,99.39,,103.737,99.39
1971-03-12,99.57,99.57,99.57,99.57,,103.9249,99.57
1971-03-15,100.71,100.71,100.71,100.71,,105.1148,100.71
1971-03-16,101.21,101.21,101.21,101.21,,105.6366,101.21
1971-03-17,101.12,101.12,101.12,101.12,,105.5427,101.12
1971-03-18,101.19,101.19,101.19,101.19,,105.6158,101.19
1971-03-19,101.01,101.01,101.01,101.01,,105.4279,101.01
1971-03-22,100.62,100.62,100.62,100.62,,105.0208,100.62
1971-03-23,100.28,100.28,100.28,100.28,,104.666,100.28
1971-03-24,99.62,99.62,99.62,99.62,,103.9771,99.62
1971-03-25,99.61,99.61,99.61,99.61,,103.9666,99.61
1971-03-26,99.95,99.95,99.95,99.95,,104.3215,99.95
1971-03-29,100.03,100.03,100.03,100.03,,104.405,100.03
1971-03-30,100.26,100.26,100.26,100.26,,104.6451,100.26
1971-03-31,100.31,100.31,100.31,100.31,,104.9582,100.31
1971-04-01,100.39,100.39,100.39,100.39,,105.0419,100.39
1971-04-02,100.56,100.56,100.56,100.56,,105.2198,100.56
1971-04-05,100.79,100.79,100.79,100.79,,105.4604,100.79
1971-04-06,101.51,101.51,101.51,101.51,,106.2138,101.51
1971-04-07,101.98,101.98,101.98,101.98,,106.7056,101.98
1971-04-08,102.1,102.1,102.1,102.1,,106.8311,102.1
1971-04-12,102.88,102.88,102.88,102.88,,107.6473,102.88
1971-04-13,102.98,102.98,102.98,102.98,,107.7519,102.98
1971-04-14,103.37,103.37,103.37,103.37,,108.16,103.37
1971-04-15,103.52,103.52,103.52,103.52,,108.3169,103.52
1971-04-16,103.49,103.49,103.49,103.49,,108.2856,103.49
1971-04-19,104.01,104.01,104.01,104.01,,108.8296,104.01
1971-04-20,103.61,103.61,103.61,103.61,,108.4111,103.61
1971-04-21,103.36,103.36,103.36,103.36,,108.1495,103.36
1971-04-22,103.56,103.56,103.56,103.56,,108.3588,103.56
1971-04-23,104.05,104.05,104.05,104.05,,108.8715,104.05
1971-04-26,103.94,103.94,103.94,103.94,,108.7564,103.94
1971-04-27,104.39,104.39,104.39,104.39,,109.2273,104.39
1971-04-28,104.77,104.77,104.77,104.77,,109.6249,104.77
1971-04-29,104.63,104.63,104.63,104.63,,109.4784,104.63
1971-04-30,103.95,103.95,103.95,103.95,,109.0389,103.95
1971-05-03,103.29,103.29,103.29,103.29,,108.3466,103.29
1971-05-04,103.79,103.79,103.79,103.79,,108.8711,103.79
1971-05-05,103.78,103.78,103.78,103.78,,108.8606,103.78
1971-05-06,103.23,103.23,103.23,103.23,,108.2837,103.23
1971-05-07,102.87,102.87,102.87,102.87,,107.906,102.87
1971-05-10,102.36,102.36,102.36,102.36,,107.3711,102.36
1971-05-11,102.62,102.62,102.62,102.62,,107.6438,102.62
1971-05-12,102.9,102.9,102.9,102.9,,107.9375,102.9
1971-05-13,102.69,102.69,102.69,102.69,,107.7172,102.69
1971-05-14,102.21,102.21,102.21,102.21,,107.2137,102.21
1971-05-17,100.69,100.69,100.69,100.69,,105.6193,100.69
1971-05-18,100.83,100.83,100.83,100.83,,105.7662,100.83
1971-05-19,101.07,101.07,101.07,101.07,,106.0179,101.07
1971-05-20,101.31,101.31,101.31,101.31,,106.2697,101.31
1971-05-21,100.99,100.99,100.99,100.99,,105.934,100.99
1971-05-24,100.13,100.13,100.13,100.13,,105.0319,100.13
1971-05-25,99.47,99.47,99.47,99.47,,104.3396,99.47
1971-05-26,99.59,99.59,99.59,99.59,,104.4655,99.59
1971-05-27,99.4,99.4,99.4,99.4,,104.2662,99.4
1971-05-28,99.63,99.63,99.63,99.63,,104.5074,99.63
1971-06-01,100.2,100.2,100.2,100.2,,105.3803,100.2
1971-06-02,100.96,100.96,100.96,100.96,,106.1796,100.96
1971-06-03,101.01,101.01,101.01,101.01,,106.2322,101.01
1971-06-04,101.3,101.3,101.3,101.3,,106.5372,101.3
1971-06-07,101.14,101.14,101.14,101.14,,106.3689,101.14
1971-06-08,100.32,100.32,100.32,100.32,,105.5065,100.32
1971-06-09,100.29,100.29,100.29,100.29,,105.475,100.29
1971-06-10,100.64,100.64,100.64,100.64,,105.8431,100.64
1971-06-11,101.07,101.07,101.07,101.07,,106.2953,101.07
1971-06-14,100.22,100.22,100.22,100.22,,105.4014,100.22
1971-06-15,100.32,100.32,100.32,100.32,,105.5065,100.32
1971-06-16,100.52,100.52,100.52,100.52,,105.7169,100.52
1971-06-17,100.5,100.5,100.5,100.5,,105.6958,100.5
1971-06-18,98.97,98.97,98.97,98.97,,104.0867,98.97
1971-06-21,97.87,97.87,97.87,97.87,,102.9299,97.87
1971-06-22,97.59,97.59,97.59,97.59,,102.6354,97.59
1971-06-23,98.41,98.41,98.41,98.41,,103.4978,98.41
1971-06-24,98.17,98.17,98.17,98.17,,103.2454,98.17
1971-06-25,97.99,97.99,97.99,97.99,,103.0561,97.99
1971-06-28,97.74,97.74,97.74,97.74,,102.7932,97.74
1971-06-29,98.82,98.82,98.82,98.82,,103.929,98.82
1971-06-30,99.7,99.7,99.7,99.7,,105.1279,99.7
1971-07-01,99.78,99.78,99.78,99.78,,105.2123,99.78
1971-07-02,99.78,99.78,99.78,99.78,,105.2123,99.78
1971-07-06,99.76,99.76,99.76,99.76,,105.1912,99.76
1971-07-07,100.04,100.04,100.04,100.04,,105.4864,100.04
1971-07-08,100.34,100.34,100.34,100.34,,105.8028,100.34
1971-07-09,100.69,100.69,100.69,100.69,,106.1718,100.69
1971-07-12,100.82,100.82,100.82,100.82,,106.3089,100.82
1971-07-13,99.5,99.5,99.5,99.5,,104.917,99.5
1971-07-14,99.22,99.22,99.22,99.22,,104.6218,99.22
1971-07-15,99.28,99.28,99.28,99.28,,104.6851,99.28
1971-07-16,99.11,99.11,99.11,99.11,,104.5058,99.11
1971-07-19,98.93,98.93,98.93,98.93,,104.316,98.93
1971-07-20,99.32,99.32,99.32,99.32,,104.7272,99.32
1971-07-21,99.28,99.28,99.28,99.28,,104.6851,99.28
1971-07-22,99.11,99.11,99.11,99.11,,104.5058,99.11
1971-07-23,98.94,98.94,98.94,98.94,,104.3266,98.94
1971-07-26,98.67,98.67,98.67,98.67,,104.0419,98.67
1971-07-27,97.78,97.78,97.78,97.78,,103.1034,97.78
1971-07-28,97.07,97.07,97.07,97.07,,102.3547,97.07
1971-07-29,96.02,96.02,96.02,96.02,,101.2476,96.02
1971-07-30,95.58,95.58,95.58,95.58,,101.0578,95.58
1971-08-02,95.96,95.96,95.96,95.96,,101.4596,95.96
1971-08-03,94.51,94.51,94.51,94.51,,99.9265,94.51
1971-08-04,93.89,93.89,93.89,93.89,,99.2709,93.89
1971-08-05,94.09,94.09,94.09,94.09,,99.4824,94.09
1971-08-06,94.25,94.25,94.25,94.25,,99.6516,94.25
1971-08-09,93.53,93.53,93.53,93.53,,98.8903,93.53
1971-08-10,93.54,93.54,93.54,93.54,,98.9009,93.54
1971-08-11,94.66,94.66,94.66,94.66,,100.0851,94.66
1971-08-12,96.0,96.0,96.0,96.0,,101.5019,96.0
1971-08-13,95.69,95.69,95.69,95.69,,101.1741,95.69
1971-08-16,98.76,98.76,98.76,98.76,,104.42,98.76
1971-08-17,99.99,99.99,99.99,99.99,,105.7205,99.99
1971-08-18,98.6,98.6,98.6,98.6,,104.2509,98.6
1971-08-19,98.16,98.16,98.16,98.16,,103.7856,98.16
1971-08-20,98.33,98.33,98.33,98.33,,103.9654,98.33
1971-08-23,99.34,99.34,99.34,99.34,,105.0333,99.34
1971-08-24,100.4,100.4,100.4,100.4,,106.154,100.4
1971-08-25,100.41,100.41,100.41,100.41,,106.1646,100.41
1971-08-26,100.24,100.24,100.24,100.24,,105.9849,100.24
1971-08-27,100.48,100.48,100.48,100.48,,106.2386,100.48
1971-08-30,99.52,99.52,99.52,99.52,,105.2236,99.52
1971-08-31,99.03,99.03,99.03,99.03,,104.9804,99.03
1971-09-01,99.07,99.07,99.07,99.07,,105.0228,99.07
1971-09-02,99.29,99.29,99.29,99.29,,105.256,99.29
1971-09-03,100.69,100.69,100.69,100.69,,106.7402,100.69
1971-09-07,101.15,101.15,101.15,101.15,,107.2278,101.15
1971-09-08,101.34,101.34,101.34,101.34,,107.4292,101.34
1971-09-09,100.8,100.8,100.8,100.8,,106.8568,100.8
1971-09-10,100.42,100.42,100.42,100.42,,106.4539,100.42
1971-09-13,100.07,100.07,100.07,100.07,,106.0829,100.07
1971-09-14,99.34,99.34,99.34,99.34,,105.309,99.34
1971-09-15,99.77,99.77,99.77,99.77,,105.7649,99.77
1971-09-16,99.66,99.66,99.66,99.66,,105.6483,99.66
1971-09-17,99.96,99.96,99.96,99.96,,105.9663,99.96
1971-09-20,99.68,99.68,99.68,99.68,,105.6695,99.68
1971-09-21,99.34,99.34,99.34,99.34,,105.309,99.34
1971-09-22,98.47,98.47,98.47,98.47,,104.3868,98.47
1971-09-23,98.38,98.38,98.38,98.38,,104.2914,98.38
1971-09-24,98.15,98.15,98.15,98.15,,104.0475,98.15
1971-09-27,97.62,97.62,97.62,97.62,,103.4857,97.62
1971-09-28,97.88,97.88,97.88,97.88,,103.7613,97.88
1971-09-29,97.9,97.9,97.9,97.9,,103.7825,97.9
1971-09-30,98.34,98.34,98.34,98.34,,104.514,98.34
1971-10-01,98.93,98.93,98.93,98.93,,105.141,98.93
1971-10-04,99.21,99.21,99.21,99.21,,105.4386,99.21
1971-10-05,99.11,99.11,99.11,99.11,,105.3323,99.11
1971-10-06,99.82,99.82,99.82,99.82,,106.0869,99.82
1971-10-07,100.02,100.02,100.02,100.02,,106.2994,100.02
1971-10-08,99.36,99.36,99.36,99.36,,105.598,99.36
1971-10-11,99.16,99.16,99.16,99.16,,105.3854,99.16
1971-10-12,99.57,99.57,99.57,99.57,,105.8212,99.57
1971-10-13,99.03,99.03,99.03,99.03,,105.2473,99.03
1971-10-14,98.13,98.13,98.13,98.13,,104.2908,98.13
1971-10-15,97.79,97.79,97.79,97.79,,103.9294,97.79
1971-10-18,97.35,97.35,97.35,97.35,,103.4618,97.35
1971-10-19,97.0,97.0,97.0,97.0,,103.0898,97.0
1971-10-20,95.65,95.65,95.65,95.65,,101.6551,95.65
1971-10-21,95.6,95.6,95.6,95.6,,101.6019,95.6
1971-10-22,95.51,95.51,95.51,95.51,,101.5063,95.51
1971-10-25,95.1,95.1,95.1,95.1,,101.0706,95.1
1971-10-26,94.74,94.74,94.74,94.74,,100.688,94.74
1971-10-27,93.79,93.79,93.79,93.79,,99.6783,93.79
1971-10-28,93.96,93.96,93.96,93.96,,99.859,93.96
1971-10-29,94.23,94.23,94.23,94.23,,100.4223,94.23
1971-11-01,92.8,92.8,92.8,92.8,,98.8983,92.8
1971-11-02,93.18,93.18,93.18,93.18,,99.3033,93.18
1971-11-03,94.91,94.91,94.91,94.91,,101.1469,94.91
1971-11-04,94.79,94.79,94.79,94.79,,101.0191,94.79
1971-11-05,94.46,94.46,94.46,94.46,,100.6674,94.46
1971-11-08,94.39,94.39,94.39,94.39,,100.5928,94.39
1971-11-09,94.46,94.46,94.46,94.46,,100.6674,94.46
1971-11-10,93.41,93.41,93.41,93.41,,99.5484,93.41
1971-11-11,92.12,92.12,92.12,92.12,,98.1736,92.12
1971-11-12,92.12,92.12,92.12,92.12,,98.1736,92.12
1971-11-15,91.81,91.81,91.81,91.81,,97.8432,91.81
1971-11-16,92.71,92.71,92.71,92.71,,98.8024,92.71
1971-11-17,92.85,92.85,92.85,92.85,,98.9516,92.85
1971-11-18,92.13,92.13,92.13,92.13,,98.1843,92.13
1971-11-19,91.61,91.61,91.61,91.61,,97.6301,91.61
1971-11-22,90.79,90.79,90.79,90.79,,96.7562,90.79
1971-11-23,90.16,90.16,90.16,90.16,,96.0848,90.16
1971-11-24,90.33,90.33,90.33,90.33,,96.266,90.33
1971-11-26,91.94,91.94,91.94,91.94,,97.9818,91.94
1971-11-29,93.41,93.41,93.41,93.41,,99.5484,93.41
1971-11-30,93.99,93.99,93.99,93.99,,100.4436,93.99
1971-12-01,95.54,95.54,95.54,95.54,,102.1,95.54
1971-12-02,95.84,95.84,95.84,95.84,,102.4206,95.84
1971-12-03,97.06,97.06,97.06,97.06,,103.7244,97.06
1971-12-06,96.51,96.51,96.51,96.51,,103.1366,96.51
1971-12-07,96.87,96.87,96.87,96.87,,103.5213,96.87
1971-12-08,96.92,96.92,96.92,96.92,,103.5748,96.92
1971-12-09,96.96,96.96,96.96,96.96,,103.6175,96.96
1971-12-10,97.69,97.69,97.69,97.69,,104.3976,97.69
1971-12-13,97.91,97.91,97.91,97.91,,104.6327,97.91
1971-12-14,97.67,97.67,97.67,97.67,,104.3763,97.67
1971-12-15,98.54,98.54,98.54,98.54,,105.306,98.54
1971-12-16,99.74,99.74,99.74,99.74,,106.5884,99.74
1971-12-17,100.26,100.26,100.26,100.26,,107.1441,100.26
1971-12-20,101.55,101.55,101.55,101.55,,108.5227,101.55
1971-12-21,101.8,101.8,101.8,101.8,,108.7898,101.8
1971-12-22,101.18,101.18,101.18,101.18,,108.1273,101.18
1971-12-23,100.74,100.74,100.74,100.74,,107.657,100.74
1971-12-27,100.95,100.95,100.95,100.95,,107.8815,100.95
1971-12-28,101.95,101.95,101.95,101.95,,108.9501,101.95
1971-12-29,102.21,102.21,102.21,102.21,,109.228,102.21
1971-12-30,101.78,101.78,101.78,101.78,,108.7685,101.78
1971-12-31,102.09,102.09,102.09,102.09,,109.3669,102.09
1972-01-03,101.67,101.67,101.67,101.67,,108.917,101.67
1972-01-04,102.09,102.09,102.09,102.09,,109.3669,102.09
1972-01-05,103.07,103.07,103.07,103.07,,110.4168,103.07
1972-01-06,103.51,103.51,103.51,103.51,,110.8881,103.51
1972-01-07,103.47,103.47,103.47,103.47,,110.8453,103.47
1972-01-10,103.32,103.32,103.32,103.32,,110.6846,103.32
1972-01-11,103.65,103.65,103.65,103.65,,111.0381,103.65
1972-01-12,103.59,103.59,103.59,103.59,,110.9738,103.59
1972-01-13,102.99,102.99,102.99,102.99,,110.3311,102.99
1972-01-14,103.39,103.39,103.39,103.39,,110.7596,103.39
1972-01-17,103.7,103.7,103.7,103.7,,111.0917,103.7
1972-01-18,104.05,104.05,104.05,104.05,,111.4666,104.05
1972-01-19,103.88,103.88,103.88,103.88,,111.2845,103.88
1972-01-20,103.88,103.88,103.88,103.88,,111.2845,103.88
1972-01-21,103.65,103.65,103.65,103.65,,111.0381,103.65
1972-01-24,102.57,102.57,102.57,102.57,,109.8811,102.57
1972-01-25,102.78,102.78,102.78,102.78,,110.1061,102.78
1972-01-26,102.5,102.5,102.5,102.5,,109.8061,102.5
1972-01-27,103.5,103.5,103.5,103.5,,110.8774,103.5
1972-01-28,104.16,104.16,104.16,104.16,,111.5845,104.16
1972-01-31,103.94,103.94,103.94,103.94,,111.6166,103.94
1972-02-01,104.01,104.01,104.01,104.01,,111.6918,104.01
1972-02-02,104.68,104.68,104.68,104.68,,112.4112,104.68
1972-02-03,104.64,104.64,104.64,104.64,,112.3683,104.64
1972-02-04,104.86,104.86,104.86,104.86,,112.6045,104.86
1972-02-07,104.54,104.54,104.54,104.54,,112.2609,104.54
1972-02-08,104.74,104.74,104.74,104.74,,112.4757,104.74
1972-02-09,105.55,105.55,105.55,105.55,,113.3455,105.55
1972-02-10,105.59,105.59,105.59,105.59,,113.3885,105.59
1972-02-11,105.08,105.08,105.08,105.08,,112.8408,105.08
1972-02-14,104.59,104.59,104.59,104.59,,112.3146,104.59
1972-02-15,105.03,105.03,105.03,105.03,,112.7871,105.03
1972-02-16,105.62,105.62,105.62,105.62,,113.4207,105.62
1972-02-17,105.59,105.59,105.59,105.59,,113.3885,105.59
1972-02-18,105.28,105.28,105.28,105.28,,113.0556,105.28
1972-02-22,105.29,105.29,105.29,105.29,,113.0663,105.29
1972-02-23,105.38,105.38,105.38,105.38,,113.1629,105.38
1972-02-24,105.45,105.45,105.45,105.45,,113.2381,105.45
1972-02-25,106.18,106.18,106.18,106.18,,114.022,106.18
1972-02-28,106.19,106.19,106.19,106.19,,114.0328,106.19
1972-02-29,106.57,106.57,106.57,106.57,,114.7093,106.57
1972-03-01,107.35,107.35,107.35,107.35,,115.5489,107.35
1972-03-02,107.32,107.32,107.32,107.32,,115.5166,107.32
1972-03-03,107.94,107.94,107.94,107.94,,116.1839,107.94
1972-03-06,108.77,108.77,108.77,108.77,,117.0773,108.77
1972-03-07,108.87,108.87,108.87,108.87,,117.185,108.87
1972-03-08,108.96,108.96,108.96,108.96,,117.2818,108.96
1972-03-09,108.94,108.94,108.94,108.94,,117.2603,108.94
1972-03-10,108.37,108.37,108.37,108.37,,116.6468,108.37
1972-03-13,107.33,107.33,107.33,107.33,,115.5273,107.33
1972-03-14,107.61,107.61,107.61,107.61,,115.8287,107.61
